 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2018   1  0.983   0.00  100.49   -2.99  345.98   24.29
 2018   2  0.983   0.00  101.50   -3.11  332.81   25.31
 2018   3  0.983   0.00  102.52   -3.22  319.63   26.32
 2018   4  0.983   0.00  103.54   -3.34  306.46   27.34
 2018   5  0.983   0.00  104.56   -3.45  293.29   28.35
 2018   6  0.983   0.00  105.58   -3.56  280.11   29.36
 2018   7  0.983   0.00  106.60   -3.68  266.94   30.38
 2018   8  0.983   0.00  107.62   -3.79  253.77   31.40
 2018   9  0.983   0.00  108.64   -3.89  240.60   32.41
 2018  10  0.983   0.00  109.66   -4.00  227.43   33.43
 2018  11  0.983   0.00  110.68   -4.11  214.25   34.44
 2018  12  0.983   0.00  111.70   -4.21  201.08   35.46
 2018  13  0.984   0.00  112.72   -4.32  187.91   36.47
 2018  14  0.984   0.00  113.73   -4.42  174.74   37.49
 2018  15  0.984   0.00  114.75   -4.52  161.57   38.51
 2018  16  0.984   0.00  115.77   -4.62  148.40   39.52
 2018  17  0.984   0.00  116.79   -4.72  135.29   40.54
 2018  18  0.984   0.00  117.81   -4.82  122.12   41.56
 2018  19  0.984   0.00  118.83   -4.91  108.95   42.58
 2018  20  0.984   0.00  119.84   -5.01   95.78   43.59
 2018  21  0.984   0.00  120.86   -5.10   82.61   44.61
 2018  22  0.984   0.00  121.88   -5.19   69.44   45.63
 2018  23  0.984   0.00  122.90   -5.28   56.27   46.65
 2018  24  0.984   0.00  123.91   -5.36   43.10   47.66
 2018  25  0.984   0.00  124.93   -5.45   29.93   48.68
 2018  26  0.985   0.00  125.95   -5.53   16.76   49.70
 2018  27  0.985   0.00  126.96   -5.61    3.59   50.72
 2018  28  0.985   0.00  127.98   -5.70  350.42   51.74
 2018  29  0.985   0.00  129.00   -5.77  337.25   52.75
 2018  30  0.985   0.00  130.01   -5.85  324.09   53.77
 2018  31  0.985   0.00  131.03   -5.92  310.92   54.79
 2018  32  0.985   0.00  132.04   -6.00  297.75   55.81
 2018  33  0.985   0.00  133.06   -6.07  284.58   56.83
 2018  34  0.986   0.00  134.07   -6.14  271.41   57.85
 2018  35  0.986   0.00  135.09   -6.20  258.24   58.86
 2018  36  0.986   0.00  136.10   -6.27  245.07   59.88
 2018  37  0.986   0.00  137.12   -6.33  231.96   60.90
 2018  38  0.986   0.00  138.13   -6.39  218.79   61.92
 2018  39  0.986   0.00  139.14   -6.45  205.62   62.93
 2018  40  0.987   0.00  140.15   -6.51  192.45   63.95
 2018  41  0.987   0.00  141.17   -6.56  179.28   64.97
 2018  42  0.987   0.00  142.18   -6.62  166.11   65.99
 2018  43  0.987   0.00  143.19   -6.67  152.94   67.00
