 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2018   1 19.852  -0.56   27.90    4.82  273.75  312.06
 2018   2 19.852  -0.56   27.91    4.82  259.57  312.07
 2018   3 19.852  -0.56   27.92    4.82  245.40  312.08
 2018   4 19.851  -0.56   27.93    4.82  231.22  312.09
 2018   5 19.851  -0.56   27.95    4.82  217.04  312.11
 2018   6 19.851  -0.56   27.96    4.82  202.87  312.12
 2018   7 19.851  -0.56   27.97    4.82  188.69  312.13
 2018   8 19.851  -0.56   27.98    4.82  174.51  312.14
 2018   9 19.851  -0.56   27.99    4.81  160.34  312.15
 2018  10 19.851  -0.56   28.00    4.81  146.16  312.16
 2018  11 19.851  -0.56   28.01    4.81  131.98  312.17
 2018  12 19.851  -0.56   28.02    4.81  117.81  312.18
 2018  13 19.850  -0.56   28.03    4.81  103.63  312.19
 2018  14 19.850  -0.56   28.04    4.81   89.45  312.20
 2018  15 19.850  -0.56   28.06    4.81   75.28  312.22
 2018  16 19.850  -0.56   28.07    4.81   61.10  312.23
 2018  17 19.850  -0.56   28.08    4.81   46.99  312.24
 2018  18 19.850  -0.56   28.09    4.81   32.81  312.25
 2018  19 19.850  -0.56   28.10    4.81   18.63  312.26
 2018  20 19.850  -0.56   28.11    4.81    4.46  312.27
 2018  21 19.849  -0.56   28.12    4.80  350.28  312.28
 2018  22 19.849  -0.56   28.13    4.80  336.10  312.29
 2018  23 19.849  -0.56   28.14    4.80  321.93  312.30
 2018  24 19.849  -0.56   28.15    4.80  307.75  312.31
 2018  25 19.849  -0.56   28.17    4.80  293.58  312.33
 2018  26 19.849  -0.56   28.18    4.80  279.40  312.34
 2018  27 19.849  -0.56   28.19    4.80  265.22  312.35
 2018  28 19.849  -0.56   28.20    4.80  251.05  312.36
 2018  29 19.849  -0.56   28.21    4.80  236.87  312.37
 2018  30 19.848  -0.56   28.22    4.80  222.69  312.38
 2018  31 19.848  -0.56   28.23    4.80  208.52  312.39
 2018  32 19.848  -0.56   28.24    4.80  194.34  312.40
 2018  33 19.848  -0.56   28.25    4.79  180.16  312.41
 2018  34 19.848  -0.56   28.26    4.79  165.99  312.42
 2018  35 19.848  -0.56   28.28    4.79  151.81  312.44
 2018  36 19.848  -0.56   28.29    4.79  137.63  312.45
 2018  37 19.848  -0.56   28.30    4.79  123.52  312.46
 2018  38 19.848  -0.56   28.31    4.79  109.34  312.47
 2018  39 19.847  -0.56   28.32    4.79   95.17  312.48
 2018  40 19.847  -0.56   28.33    4.79   80.99  312.49
 2018  41 19.847  -0.56   28.34    4.79   66.81  312.50
 2018  42 19.847  -0.56   28.35    4.79   52.64  312.51
 2018  43 19.847  -0.56   28.36    4.79   38.46  312.52
 2018  44 19.847  -0.56   28.37    4.79   24.28  312.53
 2018  45 19.847  -0.56   28.39    4.78   10.11  312.55
 2018  46 19.847  -0.56   28.40    4.78  355.93  312.56
 2018  47 19.846  -0.56   28.41    4.78  341.75  312.57
 2018  48 19.846  -0.56   28.42    4.78  327.58  312.58
 2018  49 19.846  -0.56   28.43    4.78  313.40  312.59
 2018  50 19.846  -0.56   28.44    4.78  299.22  312.60
 2018  51 19.846  -0.56   28.45    4.78  285.05  312.61
 2018  52 19.846  -0.56   28.46    4.78  270.87  312.62
 2018  53 19.846  -0.56   28.47    4.78  256.70  312.63
 2018  54 19.846  -0.56   28.48    4.78  242.52  312.64
 2018  55 19.846  -0.56   28.50    4.78  228.34  312.65
