 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2019   1 29.867  -0.98  346.03    6.25   94.37  269.99
 2019   2 29.867  -0.98  346.03    6.25   80.19  270.00
 2019   3 29.867  -0.98  346.04    6.25   66.00  270.00
 2019   4 29.867  -0.98  346.04    6.25   51.82  270.01
 2019   5 29.867  -0.98  346.05    6.25   37.64  270.02
 2019   6 29.867  -0.98  346.06    6.25   23.46  270.02
 2019   7 29.867  -0.99  346.06    6.25    9.28  270.03
 2019   8 29.867  -0.99  346.07    6.25  355.10  270.03
 2019   9 29.867  -0.99  346.07    6.25  340.92  270.04
 2019  10 29.867  -0.99  346.08    6.25  326.73  270.05
 2019  11 29.867  -0.99  346.09    6.25  312.55  270.05
 2019  12 29.867  -0.99  346.09    6.25  298.37  270.06
 2019  13 29.867  -0.99  346.10    6.25  284.19  270.06
 2019  14 29.867  -0.99  346.11    6.25  270.01  270.07
 2019  15 29.867  -0.99  346.11    6.25  255.89  270.08
 2019  16 29.867  -0.99  346.12    6.25  241.71  270.08
 2019  17 29.867  -0.99  346.12    6.25  227.53  270.09
 2019  18 29.867  -0.99  346.13    6.25  213.35  270.10
 2019  19 29.866  -0.99  346.14    6.25  199.16  270.10
 2019  20 29.866  -0.99  346.14    6.25  184.98  270.11
 2019  21 29.866  -0.99  346.15    6.25  170.80  270.11
 2019  22 29.866  -0.99  346.15    6.25  156.62  270.12
 2019  23 29.866  -0.99  346.16    6.25  142.44  270.13
 2019  24 29.866  -0.99  346.17    6.25  128.26  270.13
 2019  25 29.866  -0.99  346.17    6.25  114.08  270.14
 2019  26 29.866  -0.99  346.18    6.25   99.89  270.14
 2019  27 29.866  -0.99  346.18    6.25   85.71  270.15
 2019  28 29.866  -0.99  346.19    6.25   71.53  270.16
 2019  29 29.866  -0.99  346.20    6.25   57.35  270.16
 2019  30 29.866  -0.99  346.20    6.25   43.17  270.17
 2019  31 29.866  -0.99  346.21    6.25   28.99  270.17
 2019  32 29.866  -0.99  346.21    6.25   14.81  270.18
 2019  33 29.866  -0.99  346.22    6.25    0.62  270.19
 2019  34 29.866  -0.99  346.23    6.25  346.44  270.19
 2019  35 29.866  -0.99  346.23    6.25  332.32  270.20
 2019  36 29.866  -0.99  346.24    6.25  318.14  270.21
 2019  37 29.866  -0.99  346.25    6.25  303.96  270.21
 2019  38 29.866  -0.99  346.25    6.25  289.78  270.22
 2019  39 29.866  -0.99  346.26    6.25  275.60  270.22
 2019  40 29.866  -0.99  346.26    6.25  261.42  270.23
 2019  41 29.866  -0.99  346.27    6.25  247.24  270.24
 2019  42 29.866  -0.99  346.28    6.25  233.05  270.24
 2019  43 29.866  -0.99  346.28    6.25  218.87  270.25
 2019  44 29.866  -0.99  346.29    6.25  204.69  270.25
 2019  45 29.866  -0.99  346.29    6.25  190.51  270.26
 2019  46 29.866  -0.99  346.30    6.25  176.33  270.27
 2019  47 29.866  -0.99  346.31    6.25  162.15  270.27
 2019  48 29.866  -0.99  346.31    6.25  147.97  270.28
 2019  49 29.866  -0.99  346.32    6.25  133.78  270.28
 2019  50 29.866  -0.99  346.32    6.25  119.60  270.29
 2019  51 29.866  -0.99  346.33    6.25  105.42  270.30
 2019  52 29.866  -0.99  346.34    6.25   91.24  270.30
 2019  53 29.866  -0.99  346.34    6.25   77.06  270.31
 2019  54 29.865  -0.99  346.35    6.25   62.88  270.31
 2019  55 29.865  -0.99  346.36    6.25   48.76  270.32
 2019  56 29.865  -0.99  346.36    6.25   34.58  270.33
 2019  57 29.865  -0.99  346.37    6.25   20.40  270.33
 2019  58 29.865  -0.99  346.37    6.25    6.21  270.34
 2019  59 29.865  -0.99  346.38    6.25  352.03  270.35
 2019  60 29.865  -0.99  346.39    6.25  337.85  270.35
 2019  61 29.865  -0.99  346.39    6.25  323.67  270.36
 2019  62 29.865  -0.99  346.40    6.24  309.49  270.36
 2019  63 29.865  -0.99  346.40    6.24  295.31  270.37
 2019  64 29.865  -0.99  346.41    6.24  281.13  270.38
 2019  65 29.865  -0.99  346.42    6.24  266.94  270.38
 2019  66 29.865  -0.99  346.42    6.24  252.76  270.39
 2019  67 29.865  -0.99  346.43    6.24  238.58  270.39
 2019  68 29.865  -0.99  346.43    6.24  224.40  270.40
 2019  69 29.865  -0.99  346.44    6.24  210.22  270.41
 2019  70 29.865  -0.99  346.45    6.24  196.04  270.41
 2019  71 29.865  -0.99  346.45    6.24  181.86  270.42
 2019  72 29.865  -1.00  346.46    6.24  167.67  270.42
 2019  73 29.865  -1.00  346.47    6.24  153.49  270.43
 2019  74 29.865  -1.00  346.47    6.24  139.31  270.44
 2019  75 29.865  -1.00  346.48    6.24  125.19  270.44
 2019  76 29.865  -1.00  346.48    6.24  111.01  270.45
 2019  77 29.865  -1.00  346.49    6.24   96.83  270.46
 2019  78 29.865  -1.00  346.50    6.24   82.65  270.46
 2019  79 29.865  -1.00  346.50    6.24   68.47  270.47
 2019  80 29.865  -1.00  346.51    6.24   54.29  270.47
 2019  81 29.865  -1.00  346.51    6.24   40.10  270.48
 2019  82 29.865  -1.00  346.52    6.24   25.92  270.49
 2019  83 29.865  -1.00  346.53    6.24   11.74  270.49
 2019  84 29.865  -1.00  346.53    6.24  357.56  270.50
 2019  85 29.865  -1.00  346.54    6.24  343.38  270.50
 2019  86 29.865  -1.00  346.54    6.24  329.20  270.51
 2019  87 29.865  -1.00  346.55    6.24  315.02  270.52
 2019  88 29.865  -1.00  346.56    6.24  300.83  270.52
 2019  89 29.864  -1.00  346.56    6.24  286.65  270.53
 2019  90 29.864  -1.00  346.57    6.24  272.47  270.53
 2019  91 29.864  -1.00  346.58    6.24  258.29  270.54
 2019  92 29.864  -1.00  346.58    6.24  244.11  270.55
 2019  93 29.864  -1.00  346.59    6.24  229.93  270.55
 2019  94 29.864  -1.00  346.59    6.24  215.75  270.56
 2019  95 29.864  -1.00  346.60    6.24  201.63  270.56
 2019  96 29.864  -1.00  346.61    6.24  187.45  270.57
 2019  97 29.864  -1.00  346.61    6.24  173.26  270.58
 2019  98 29.864  -1.00  346.62    6.24  159.08  270.58
 2019  99 29.864  -1.00  346.62    6.24  144.90  270.59
 2019 100 29.864  -1.00  346.63    6.24  130.72  270.60
 2019 101 29.864  -1.00  346.64    6.24  116.54  270.60
 2019 102 29.864  -1.00  346.64    6.24  102.36  270.61
 2019 103 29.864  -1.00  346.65    6.24   88.18  270.61
 2019 104 29.864  -1.00  346.65    6.24   73.99  270.62
 2019 105 29.864  -1.00  346.66    6.24   59.81  270.63
 2019 106 29.864  -1.00  346.67    6.24   45.63  270.63
 2019 107 29.864  -1.00  346.67    6.24   31.45  270.64
 2019 108 29.864  -1.00  346.68    6.24   17.27  270.64
 2019 109 29.864  -1.00  346.68    6.24    3.09  270.65
 2019 110 29.864  -1.00  346.69    6.24  348.91  270.66
 2019 111 29.864  -1.00  346.70    6.24  334.73  270.66
 2019 112 29.864  -1.00  346.70    6.24  320.54  270.67
 2019 113 29.864  -1.00  346.71    6.24  306.36  270.67
 2019 114 29.864  -1.00  346.72    6.24  292.18  270.68
 2019 115 29.864  -1.00  346.72    6.24  278.00  270.69
 2019 116 29.864  -1.00  346.73    6.24  263.88  270.69
 2019 117 29.864  -1.00  346.73    6.24  249.70  270.70
 2019 118 29.864  -1.00  346.74    6.24  235.52  270.71
 2019 119 29.864  -1.00  346.75    6.24  221.34  270.71
 2019 120 29.864  -1.00  346.75    6.24  207.15  270.72
 2019 121 29.864  -1.00  346.76    6.24  192.97  270.72
 2019 122 29.864  -1.00  346.76    6.24  178.79  270.73
 2019 123 29.864  -1.00  346.77    6.23  164.61  270.74
 2019 124 29.863  -1.00  346.78    6.23  150.43  270.74
 2019 125 29.863  -1.00  346.78    6.23  136.25  270.75
 2019 126 29.863  -1.00  346.79    6.23  122.07  270.75
 2019 127 29.863  -1.00  346.79    6.23  107.89  270.76
 2019 128 29.863  -1.00  346.80    6.23   93.70  270.77
 2019 129 29.863  -1.00  346.81    6.23   79.52  270.77
 2019 130 29.863  -1.00  346.81    6.23   65.34  270.78
 2019 131 29.863  -1.00  346.82    6.23   51.16  270.78
 2019 132 29.863  -1.00  346.83    6.23   36.98  270.79
 2019 133 29.863  -1.00  346.83    6.23   22.80  270.80
 2019 134 29.863  -1.00  346.84    6.23    8.62  270.80
 2019 135 29.863  -1.00  346.84    6.23  354.43  270.81
 2019 136 29.863  -1.00  346.85    6.23  340.32  270.82
 2019 137 29.863  -1.01  346.86    6.23  326.13  270.82
 2019 138 29.863  -1.01  346.86    6.23  311.95  270.83
 2019 139 29.863  -1.01  346.87    6.23  297.77  270.83
 2019 140 29.863  -1.01  346.87    6.23  283.59  270.84
 2019 141 29.863  -1.01  346.88    6.23  269.41  270.85
 2019 142 29.863  -1.01  346.89    6.23  255.23  270.85
 2019 143 29.863  -1.01  346.89    6.23  241.05  270.86
 2019 144 29.863  -1.01  346.90    6.23  226.86  270.86
 2019 145 29.863  -1.01  346.90    6.23  212.68  270.87
 2019 146 29.863  -1.01  346.91    6.23  198.50  270.88
 2019 147 29.863  -1.01  346.92    6.23  184.32  270.88
 2019 148 29.863  -1.01  346.92    6.23  170.14  270.89
 2019 149 29.863  -1.01  346.93    6.23  155.96  270.89
 2019 150 29.863  -1.01  346.94    6.23  141.78  270.90
 2019 151 29.863  -1.01  346.94    6.23  127.59  270.91
 2019 152 29.863  -1.01  346.95    6.23  113.41  270.91
 2019 153 29.863  -1.01  346.95    6.23   99.23  270.92
 2019 154 29.863  -1.01  346.96    6.23   85.05  270.92
 2019 155 29.863  -1.01  346.97    6.23   70.87  270.93
 2019 156 29.863  -1.01  346.97    6.23   56.75  270.94
 2019 157 29.863  -1.01  346.98    6.23   42.57  270.94
 2019 158 29.863  -1.01  346.98    6.23   28.39  270.95
 2019 159 29.862  -1.01  346.99    6.23   14.21  270.96
 2019 160 29.862  -1.01  347.00    6.23    0.02  270.96
 2019 161 29.862  -1.01  347.00    6.23  345.84  270.97
 2019 162 29.862  -1.01  347.01    6.23  331.66  270.97
 2019 163 29.862  -1.01  347.01    6.23  317.48  270.98
 2019 164 29.862  -1.01  347.02    6.23  303.30  270.99
 2019 165 29.862  -1.01  347.03    6.23  289.12  270.99
 2019 166 29.862  -1.01  347.03    6.23  274.94  271.00
 2019 167 29.862  -1.01  347.04    6.23  260.75  271.00
 2019 168 29.862  -1.01  347.05    6.23  246.57  271.01
 2019 169 29.862  -1.01  347.05    6.23  232.39  271.02
 2019 170 29.862  -1.01  347.06    6.23  218.21  271.02
 2019 171 29.862  -1.01  347.06    6.23  204.03  271.03
 2019 172 29.862  -1.01  347.07    6.23  189.85  271.03
 2019 173 29.862  -1.01  347.08    6.23  175.67  271.04
 2019 174 29.862  -1.01  347.08    6.23  161.48  271.05
 2019 175 29.862  -1.01  347.09    6.23  147.30  271.05
 2019 176 29.862  -1.01  347.09    6.23  133.18  271.06
 2019 177 29.862  -1.01  347.10    6.23  119.00  271.07
 2019 178 29.862  -1.01  347.11    6.23  104.82  271.07
 2019 179 29.862  -1.01  347.11    6.23   90.64  271.08
 2019 180 29.862  -1.01  347.12    6.23   76.46  271.08
 2019 181 29.862  -1.01  347.12    6.23   62.28  271.09
 2019 182 29.862  -1.01  347.13    6.23   48.10  271.10
 2019 183 29.862  -1.01  347.14    6.23   33.91  271.10
 2019 184 29.862  -1.01  347.14    6.22   19.73  271.11
 2019 185 29.862  -1.01  347.15    6.22    5.55  271.11
 2019 186 29.862  -1.01  347.16    6.22  351.37  271.12
 2019 187 29.862  -1.01  347.16    6.22  337.19  271.13
 2019 188 29.862  -1.01  347.17    6.22  323.01  271.13
 2019 189 29.862  -1.01  347.17    6.22  308.83  271.14
 2019 190 29.862  -1.01  347.18    6.22  294.64  271.14
 2019 191 29.862  -1.01  347.19    6.22  280.46  271.15
 2019 192 29.862  -1.01  347.19    6.22  266.28  271.16
 2019 193 29.862  -1.01  347.20    6.22  252.10  271.16
