 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2019   1 10.034   0.50  282.22    3.68   30.32  205.95
 2019   2 10.034   0.50  282.25    3.68   16.16  205.98
 2019   3 10.034   0.49  282.28    3.69    2.01  206.01
 2019   4 10.034   0.49  282.31    3.69  347.85  206.04
 2019   5 10.034   0.49  282.34    3.69  333.69  206.07
 2019   6 10.034   0.49  282.37    3.69  319.53  206.10
 2019   7 10.034   0.49  282.40    3.69  305.38  206.13
 2019   8 10.034   0.49  282.43    3.70  291.22  206.16
 2019   9 10.034   0.49  282.46    3.70  277.06  206.19
 2019  10 10.034   0.49  282.49    3.70  262.90  206.22
 2019  11 10.034   0.48  282.52    3.70  248.75  206.25
 2019  12 10.034   0.48  282.55    3.70  234.59  206.28
 2019  13 10.034   0.48  282.58    3.71  220.43  206.31
 2019  14 10.034   0.48  282.61    3.71  206.27  206.34
 2019  15 10.034   0.48  282.64    3.71  192.18  206.37
 2019  16 10.033   0.48  282.67    3.71  178.02  206.40
 2019  17 10.033   0.48  282.70    3.72  163.86  206.43
 2019  18 10.033   0.48  282.73    3.72  149.71  206.46
 2019  19 10.033   0.47  282.76    3.72  135.55  206.49
 2019  20 10.033   0.47  282.79    3.72  121.39  206.52
 2019  21 10.033   0.47  282.82    3.72  107.24  206.55
 2019  22 10.033   0.47  282.85    3.73   93.08  206.58
 2019  23 10.033   0.47  282.88    3.73   78.92  206.61
 2019  24 10.033   0.47  282.91    3.73   64.76  206.64
 2019  25 10.033   0.47  282.94    3.73   50.61  206.67
 2019  26 10.033   0.47  282.97    3.73   36.45  206.70
 2019  27 10.033   0.46  283.00    3.74   22.29  206.73
 2019  28 10.033   0.46  283.03    3.74    8.13  206.76
 2019  29 10.033   0.46  283.06    3.74  353.98  206.79
 2019  30 10.033   0.46  283.09    3.74  339.82  206.82
 2019  31 10.033   0.46  283.12    3.74  325.66  206.85
 2019  32 10.033   0.46  283.15    3.75  311.50  206.88
 2019  33 10.033   0.46  283.18    3.75  297.35  206.91
 2019  34 10.032   0.45  283.21    3.75  283.19  206.94
 2019  35 10.032   0.45  283.24    3.75  269.09  206.97
 2019  36 10.032   0.45  283.27    3.76  254.94  207.00
 2019  37 10.032   0.45  283.30    3.76  240.78  207.03
 2019  38 10.032   0.45  283.33    3.76  226.62  207.06
 2019  39 10.032   0.45  283.36    3.76  212.47  207.09
 2019  40 10.032   0.45  283.39    3.76  198.31  207.12
 2019  41 10.032   0.45  283.42    3.77  184.15  207.15
 2019  42 10.032   0.44  283.45    3.77  169.99  207.18
 2019  43 10.032   0.44  283.48    3.77  155.84  207.21
 2019  44 10.032   0.44  283.51    3.77  141.68  207.24
 2019  45 10.032   0.44  283.54    3.77  127.52  207.27
 2019  46 10.032   0.44  283.57    3.78  113.36  207.30
 2019  47 10.032   0.44  283.60    3.78   99.21  207.33
 2019  48 10.032   0.44  283.63    3.78   85.05  207.36
 2019  49 10.032   0.44  283.66    3.78   70.89  207.39
 2019  50 10.031   0.43  283.69    3.78   56.73  207.42
 2019  51 10.031   0.43  283.73    3.79   42.58  207.45
 2019  52 10.031   0.43  283.76    3.79   28.42  207.48
 2019  53 10.031   0.43  283.79    3.79   14.26  207.51
 2019  54 10.031   0.43  283.82    3.79    0.10  207.54
 2019  55 10.031   0.43  283.85    3.80  346.01  207.57
 2019  56 10.031   0.43  283.88    3.80  331.85  207.60
 2019  57 10.031   0.43  283.91    3.80  317.69  207.63
 2019  58 10.031   0.42  283.94    3.80  303.54  207.66
 2019  59 10.031   0.42  283.97    3.80  289.38  207.69
 2019  60 10.031   0.42  284.00    3.81  275.22  207.72
 2019  61 10.031   0.42  284.03    3.81  261.07  207.75
 2019  62 10.031   0.42  284.06    3.81  246.91  207.78
 2019  63 10.031   0.42  284.09    3.81  232.75  207.81
 2019  64 10.031   0.42  284.12    3.81  218.59  207.84
 2019  65 10.031   0.41  284.15    3.82  204.44  207.87
 2019  66 10.030   0.41  284.18    3.82  190.28  207.90
 2019  67 10.030   0.41  284.21    3.82  176.12  207.93
 2019  68 10.030   0.41  284.24    3.82  161.96  207.96
 2019  69 10.030   0.41  284.27    3.82  147.81  207.99
