 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2019   1 19.808  -0.53   31.93    4.51  140.45  316.08
 2019   2 19.808  -0.53   31.94    4.51  126.27  316.09
 2019   3 19.808  -0.53   31.95    4.51  112.10  316.10
 2019   4 19.808  -0.53   31.96    4.50   97.92  316.11
 2019   5 19.808  -0.53   31.97    4.50   83.74  316.12
 2019   6 19.807  -0.53   31.98    4.50   69.57  316.13
 2019   7 19.807  -0.52   31.99    4.50   55.39  316.14
 2019   8 19.807  -0.52   32.01    4.50   41.22  316.15
 2019   9 19.807  -0.52   32.02    4.50   27.04  316.16
 2019  10 19.807  -0.52   32.03    4.50   12.86  316.17
 2019  11 19.807  -0.52   32.04    4.50  358.69  316.19
 2019  12 19.807  -0.52   32.05    4.50  344.51  316.20
 2019  13 19.807  -0.52   32.06    4.50  330.33  316.21
 2019  14 19.806  -0.52   32.07    4.50  316.16  316.22
 2019  15 19.806  -0.52   32.08    4.50  302.04  316.23
 2019  16 19.806  -0.52   32.09    4.49  287.87  316.24
 2019  17 19.806  -0.52   32.10    4.49  273.69  316.25
 2019  18 19.806  -0.52   32.12    4.49  259.51  316.26
 2019  19 19.806  -0.52   32.13    4.49  245.34  316.27
 2019  20 19.806  -0.52   32.14    4.49  231.16  316.29
 2019  21 19.806  -0.52   32.15    4.49  216.98  316.30
 2019  22 19.805  -0.52   32.16    4.49  202.81  316.31
 2019  23 19.805  -0.52   32.17    4.49  188.63  316.32
 2019  24 19.805  -0.52   32.18    4.49  174.45  316.33
 2019  25 19.805  -0.52   32.19    4.49  160.28  316.34
 2019  26 19.805  -0.52   32.20    4.49  146.10  316.35
 2019  27 19.805  -0.52   32.22    4.48  131.92  316.36
 2019  28 19.805  -0.52   32.23    4.48  117.75  316.37
 2019  29 19.805  -0.52   32.24    4.48  103.57  316.38
 2019  30 19.804  -0.52   32.25    4.48   89.40  316.40
 2019  31 19.804  -0.52   32.26    4.48   75.22  316.41
 2019  32 19.804  -0.52   32.27    4.48   61.04  316.42
 2019  33 19.804  -0.52   32.28    4.48   46.87  316.43
 2019  34 19.804  -0.52   32.29    4.48   32.69  316.44
 2019  35 19.804  -0.52   32.30    4.48   18.58  316.45
 2019  36 19.804  -0.52   32.32    4.48    4.40  316.46
 2019  37 19.804  -0.52   32.33    4.48  350.22  316.47
 2019  38 19.803  -0.52   32.34    4.47  336.05  316.48
 2019  39 19.803  -0.52   32.35    4.47  321.87  316.49
 2019  40 19.803  -0.52   32.36    4.47  307.69  316.51
 2019  41 19.803  -0.52   32.37    4.47  293.52  316.52
 2019  42 19.803  -0.52   32.38    4.47  279.34  316.53
 2019  43 19.803  -0.52   32.39    4.47  265.16  316.54
 2019  44 19.803  -0.52   32.40    4.47  250.99  316.55
 2019  45 19.803  -0.52   32.41    4.47  236.81  316.56
 2019  46 19.802  -0.52   32.43    4.47  222.63  316.57
 2019  47 19.802  -0.52   32.44    4.47  208.46  316.58
 2019  48 19.802  -0.52   32.45    4.47  194.28  316.59
 2019  49 19.802  -0.52   32.46    4.46  180.10  316.60
 2019  50 19.802  -0.52   32.47    4.46  165.93  316.62
 2019  51 19.802  -0.52   32.48    4.46  151.75  316.63
 2019  52 19.802  -0.52   32.49    4.46  137.58  316.64
 2019  53 19.802  -0.52   32.50    4.46  123.40  316.65
 2019  54 19.801  -0.52   32.51    4.46  109.22  316.66
 2019  55 19.801  -0.52   32.53    4.46   95.11  316.67
 2019  56 19.801  -0.52   32.54    4.46   80.93  316.68
 2019  57 19.801  -0.52   32.55    4.46   66.76  316.69
 2019  58 19.801  -0.52   32.56    4.46   52.58  316.70
 2019  59 19.801  -0.52   32.57    4.46   38.40  316.72
 2019  60 19.801  -0.52   32.58    4.45   24.23  316.73
 2019  61 19.801  -0.52   32.59    4.45   10.05  316.74
 2019  62 19.800  -0.52   32.60    4.45  355.87  316.75
 2019  63 19.800  -0.52   32.61    4.45  341.70  316.76
 2019  64 19.800  -0.52   32.62    4.45  327.52  316.77
 2019  65 19.800  -0.52   32.64    4.45  313.34  316.78
 2019  66 19.800  -0.52   32.65    4.45  299.17  316.79
 2019  67 19.800  -0.52   32.66    4.45  284.99  316.80
 2019  68 19.800  -0.52   32.67    4.45  270.81  316.81
 2019  69 19.800  -0.52   32.68    4.45  256.64  316.83
 2019  70 19.799  -0.52   32.69    4.45  242.46  316.84
 2019  71 19.799  -0.52   32.70    4.44  228.28  316.85
 2019  72 19.799  -0.52   32.71    4.44  214.11  316.86
 2019  73 19.799  -0.52   32.72    4.44  199.93  316.87
 2019  74 19.799  -0.52   32.74    4.44  185.76  316.88
 2019  75 19.799  -0.52   32.75    4.44  171.64  316.89
 2019  76 19.799  -0.52   32.76    4.44  157.46  316.90
 2019  77 19.798  -0.52   32.77    4.44  143.29  316.91
 2019  78 19.798  -0.52   32.78    4.44  129.11  316.92
 2019  79 19.798  -0.52   32.79    4.44  114.94  316.94
 2019  80 19.798  -0.52   32.80    4.44  100.76  316.95
 2019  81 19.798  -0.52   32.81    4.44   86.58  316.96
 2019  82 19.798  -0.52   32.82    4.43   72.41  316.97
 2019  83 19.798  -0.52   32.84    4.43   58.23  316.98
 2019  84 19.798  -0.52   32.85    4.43   44.05  316.99
 2019  85 19.797  -0.52   32.86    4.43   29.88  317.00
 2019  86 19.797  -0.52   32.87    4.43   15.70  317.01
 2019  87 19.797  -0.52   32.88    4.43    1.52  317.02
 2019  88 19.797  -0.52   32.89    4.43  347.35  317.03
 2019  89 19.797  -0.52   32.90    4.43  333.17  317.05
 2019  90 19.797  -0.52   32.91    4.43  318.99  317.06
 2019  91 19.797  -0.52   32.92    4.43  304.82  317.07
 2019  92 19.797  -0.52   32.93    4.43  290.64  317.08
 2019  93 19.796  -0.52   32.95    4.42  276.46  317.09
 2019  94 19.796  -0.52   32.96    4.42  262.29  317.10
 2019  95 19.796  -0.52   32.97    4.42  248.17  317.11
 2019  96 19.796  -0.52   32.98    4.42  234.00  317.12
 2019  97 19.796  -0.52   32.99    4.42  219.82  317.13
 2019  98 19.796  -0.52   33.00    4.42  205.64  317.14
 2019  99 19.796  -0.51   33.01    4.42  191.47  317.16
 2019 100 19.796  -0.51   33.02    4.42  177.29  317.17
 2019 101 19.795  -0.51   33.03    4.42  163.12  317.18
 2019 102 19.795  -0.51   33.05    4.42  148.94  317.19
 2019 103 19.795  -0.51   33.06    4.42  134.76  317.20
 2019 104 19.795  -0.51   33.07    4.41  120.59  317.21
 2019 105 19.795  -0.51   33.08    4.41  106.41  317.22
 2019 106 19.795  -0.51   33.09    4.41   92.23  317.23
 2019 107 19.795  -0.51   33.10    4.41   78.06  317.24
 2019 108 19.795  -0.51   33.11    4.41   63.88  317.26
 2019 109 19.794  -0.51   33.12    4.41   49.70  317.27
 2019 110 19.794  -0.51   33.13    4.41   35.53  317.28
