 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2019   1  0.718   3.04  140.26   -3.48  248.59   64.21
 2019   2  0.718   3.08  141.89   -3.53  236.03   65.84
 2019   3  0.719   3.12  143.51   -3.57  223.47   67.47
 2019   4  0.719   3.15  145.14   -3.61  210.90   69.09
 2019   5  0.719   3.19  146.76   -3.65  198.34   70.72
 2019   6  0.719   3.22  148.39   -3.68  185.78   72.34
 2019   7  0.719   3.25  150.01   -3.71  173.22   73.97
 2019   8  0.719   3.28  151.64   -3.74  160.66   75.60
 2019   9  0.719   3.30  153.26   -3.76  148.10   77.22
 2019  10  0.719   3.32  154.89   -3.78  135.54   78.85
 2019  11  0.719   3.34  156.51   -3.80  122.97   80.47
 2019  12  0.719   3.36  158.14   -3.81  110.41   82.10
 2019  13  0.719   3.37  159.76   -3.83   97.85   83.73
 2019  14  0.719   3.38  161.39   -3.84   85.29   85.35
 2019  15  0.719   3.39  163.01   -3.84   72.79   86.98
 2019  16  0.719   3.39  164.64   -3.84   60.23   88.60
 2019  17  0.719   3.39  166.26   -3.84   47.66   90.22
 2019  18  0.719   3.39  167.88   -3.84   35.10   91.85
 2019  19  0.719   3.39  169.50   -3.83   22.53   93.47
 2019  20  0.720   3.39  171.13   -3.82    9.97   95.09
 2019  21  0.720   3.38  172.75   -3.81  357.40   96.72
 2019  22  0.720   3.37  174.37   -3.80  344.84   98.34
 2019  23  0.720   3.35  175.99   -3.78  332.27   99.96
 2019  24  0.720   3.34  177.61   -3.76  319.71  101.58
 2019  25  0.720   3.32  179.23   -3.73  307.14  103.20
 2019  26  0.720   3.29  180.85   -3.70  294.57  104.82
 2019  27  0.720   3.27  182.47   -3.67  282.00  106.44
 2019  28  0.720   3.24  184.09   -3.64  269.44  108.06
 2019  29  0.720   3.21  185.71   -3.60  256.87  109.68
 2019  30  0.721   3.18  187.32   -3.56  244.30  111.30
 2019  31  0.721   3.15  188.94   -3.52  231.73  112.91
 2019  32  0.721   3.11  190.55   -3.48  219.15  114.53
 2019  33  0.721   3.07  192.17   -3.43  206.58  116.15
 2019  34  0.721   3.03  193.78   -3.38  194.01  117.76
 2019  35  0.721   2.98  195.40   -3.33  181.50  119.37
 2019  36  0.721   2.94  197.01   -3.27  168.93  120.99
 2019  37  0.721   2.89  198.62   -3.21  156.35  122.60
 2019  38  0.721   2.84  200.24   -3.15  143.78  124.21
 2019  39  0.722   2.78  201.85   -3.09  131.20  125.82
 2019  40  0.722   2.73  203.46   -3.02  118.62  127.43
 2019  41  0.722   2.67  205.07   -2.96  106.04  129.04
 2019  42  0.722   2.61  206.68   -2.89   93.47  130.65
 2019  43  0.722   2.55  208.28   -2.81   80.89  132.26
 2019  44  0.722   2.48  209.89   -2.74   68.31  133.87
 2019  45  0.722   2.42  211.50   -2.66   55.72  135.47
 2019  46  0.723   2.35  213.10   -2.58   43.14  137.08
 2019  47  0.723   2.28  214.71   -2.50   30.56  138.69
 2019  48  0.723   2.21  216.31   -2.42   17.98  140.29
 2019  49  0.723   2.14  217.92   -2.34    5.39  141.89
 2019  50  0.723   2.06  219.52   -2.25  352.81  143.50
 2019  51  0.723   1.98  221.12   -2.16  340.22  145.10
