 YYYY DOY   AU     ELAT   ELON    HG_LAT  HG_LON  HGI_LON
 2017   1  5.453   1.30  191.00   -5.25  214.10  115.10
 2017   2  5.453   1.30  191.07   -5.25  199.98  115.17
 2017   3  5.453   1.30  191.15   -5.25  185.87  115.25
 2017   4  5.453   1.30  191.22   -5.24  171.76  115.32
 2017   5  5.453   1.30  191.30   -5.24  157.65  115.40
 2017   6  5.453   1.30  191.37   -5.23  143.54  115.47
 2017   7  5.453   1.30  191.45   -5.23  129.43  115.55
 2017   8  5.453   1.30  191.52   -5.23  115.31  115.63
 2017   9  5.453   1.30  191.60   -5.22  101.20  115.70
 2017  10  5.453   1.30  191.68   -5.22   87.09  115.78
 2017  11  5.453   1.30  191.75   -5.21   72.98  115.85
 2017  12  5.453   1.30  191.83   -5.21   58.87  115.93
 2017  13  5.453   1.30  191.90   -5.21   44.75  116.00
 2017  14  5.453   1.30  191.98   -5.20   30.64  116.08
 2017  15  5.453   1.30  192.05   -5.20   16.53  116.16
 2017  16  5.453   1.30  192.13   -5.19    2.42  116.23
 2017  17  5.453   1.30  192.21   -5.19  348.31  116.31
 2017  18  5.453   1.30  192.28   -5.18  334.20  116.38
 2017  19  5.453   1.30  192.36   -5.18  320.08  116.46
 2017  20  5.453   1.30  192.43   -5.18  306.04  116.54
 2017  21  5.453   1.30  192.51   -5.17  291.92  116.61
 2017  22  5.453   1.30  192.58   -5.17  277.81  116.69
 2017  23  5.454   1.30  192.66   -5.16  263.70  116.76
 2017  24  5.454   1.30  192.73   -5.16  249.59  116.84
 2017  25  5.454   1.30  192.81   -5.16  235.48  116.91
 2017  26  5.454   1.30  192.89   -5.15  221.36  116.99
 2017  27  5.454   1.30  192.96   -5.15  207.25  117.07
 2017  28  5.454   1.30  193.04   -5.14  193.14  117.14
 2017  29  5.454   1.30  193.11   -5.14  179.03  117.22
 2017  30  5.454   1.30  193.19   -5.13  164.92  117.29
 2017  31  5.454   1.30  193.26   -5.13  150.81  117.37
 2017  32  5.454   1.30  193.34   -5.13  136.69  117.44
 2017  33  5.454   1.30  193.41   -5.12  122.58  117.52
 2017  34  5.454   1.30  193.49   -5.12  108.47  117.60
 2017  35  5.454   1.30  193.57   -5.11   94.36  117.67
 2017  36  5.454   1.30  193.64   -5.11   80.25  117.75
 2017  37  5.454   1.30  193.72   -5.10   66.14  117.82
 2017  38  5.454   1.30  193.79   -5.10   52.02  117.90
 2017  39  5.454   1.30  193.87   -5.09   37.91  117.97
 2017  40  5.454   1.30  193.94   -5.09   23.86  118.05
 2017  41  5.454   1.30  194.02   -5.09    9.75  118.13
 2017  42  5.454   1.30  194.10   -5.08  355.64  118.20
 2017  43  5.454   1.30  194.17   -5.08  341.53  118.28
 2017  44  5.454   1.30  194.25   -5.07  327.41  118.35
 2017  45  5.454   1.30  194.32   -5.07  313.30  118.43
 2017  46  5.454   1.30  194.40   -5.06  299.19  118.50
 2017  47  5.454   1.30  194.47   -5.06  285.08  118.58
 2017  48  5.454   1.30  194.55   -5.06  270.97  118.66
 2017  49  5.454   1.30  194.62   -5.05  256.86  118.73
